X,Y,Fractal Dimension
33,23,1.82411687673448
33,24,1.833351141221385
33,25,1.8809381712764903
33,26,0
33,27,1.8232950926632951
33,28,1.724872451458417
33,29,1.7464561922393302
33,30,1.8496404246449938
33,31,1.913786853198757
33,32,1.7571712921066205
33,33,0
33,34,0
33,35,0
33,36,1.7671273489637351
33,37,0
33,38,0
33,39,0
33,40,0
33,41,0
33,42,0
33,43,0
33,44,0
33,45,0
33,46,0
33,47,0
33,48,0
33,49,0
34,0,0
34,1,0
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,0
34,8,0
34,9,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,15,0
34,16,1.7248109030730192
34,17,1.8537566239733432
34,18,1.87520633892842
34,19,0
34,20,1.8081705234554593
34,21,1.7592881133077514
34,22,1.7269047963554456
34,23,1.6712764685635182
34,24,1.7961430713588407
34,25,1.6713744096239396
34,26,0
34,27,0
34,28,1.34036198239465
34,29,1.6713452099516353
34,30,1.7884719077255373
34,31,0
34,32,0
34,33,0
34,34,0
34,35,0
34,36,1.8745805274711316
34,37,0
34,38,0
34,39,0
34,40,0
34,41,1.6476934805502785
34,42,1.7325775060388926
34,43,0
34,44,0
34,45,0
34,46,0
34,47,0
34,48,0
34,49,0
35,0,0
35,1,0
35,2,0
35,3,0
35,4,0
35,5,0
35,6,0
35,7,0
35,8,0
35,9,0
35,10,0
35,11,0
35,12,0
35,13,0
35,14,0
35,15,0
35,16,0
35,17,1.850851846762018
35,18,1.9137698514549244
35,19,1.3236953157279838
35,20,0
35,21,1.868084625040949
35,22,1.7721539374734978
35,23,1.737810324475016
35,24,1.7750421326126606
35,25,1.8402823075570076
35,26,1.7237538815274411
35,27,0
35,28,0
35,29,0
35,30,0
35,31,0
35,32,0
35,33,0
35,34,0
35,35,0
35,36,1.7952084414223064
35,37,0
35,38,0
35,39,0
35,40,0
35,41,1.837885536799706
35,42,1.7944860183895672
35,43,0
35,44,0
35,45,0
35,46,0
35,47,0
35,48,0
35,49,0
36,0,0
36,1,0
36,2,0
36,3,0
36,4,0
36,5,0
36,6,1.7305064576402405
36,7,0
36,8,0
36,9,0
36,10,0
36,11,0
36,12,0
36,13,0
36,14,0
36,15,0
36,16,0
36,17,1.8530388403725353
36,18,1.9718052201173561
36,19,1.8695612007781146
36,20,0
36,21,0
36,22,1.9105715958435907
36,23,1.969849279210043
36,24,1.6438455604000708
36,25,1.768893802283457
36,26,1.748651958608701
36,27,1.689783722491353
36,28,0
36,29,0
36,30,0
36,31,0
36,32,0
36,33,0
36,34,0
36,35,0
36,36,0
36,37,0
36,38,1.7115237438007502
36,39,1.4307582145467421
36,40,0
36,41,0
36,42,0
36,43,0
36,44,0
36,45,0
36,46,0
36,47,0
36,48,0
36,49,0
37,0,0
37,1,0
37,2,0
37,3,0
37,4,1.727339054104922
37,5,1.885099851908829
37,6,1.8751479755400093
37,7,0
37,8,0
37,9,0
37,10,0
37,11,0
37,12,0
37,13,0
37,14,1.7990773502476864
37,15,1.7221257405686816
37,16,0
37,17,1.500369051823488
37,18,1.8888438547785813
37,19,0
37,20,0
37,21,0
37,22,1.933717389682122
37,23,1.891173681773173
37,24,1.4363888613500826
37,25,1.7426785113203123
37,26,1.9529455431182996
37,27,1.7125360191222911
37,28,0
37,29,0
37,30,0
37,31,0
37,32,0
37,33,0
37,34,0
37,35,0
37,36,0
37,37,1.419722194683417
37,38,1.836805271297186
37,39,0
37,40,0
37,41,0
37,42,0
37,43,0
37,44,0
37,45,0
37,46,0
37,47,0
37,48,0
37,49,0
38,0,0
38,1,0
38,2,0
38,3,0
38,4,1.6184302390138592
38,5,1.8275367774329732
38,6,1.8882984535266916
38,7,1.7739274636660656
38,8,0
38,9,0
38,10,0
38,11,0
38,12,0
38,13,1.6949876252483749
38,14,1.8677784934093646
38,15,1.8333135506261016
38,16,1.6699166956031
38,17,0
38,18,0
38,19,0
38,20,0
38,21,1.479776653062515
38,22,1.8860531515421406
38,23,1.689783722491353
38,24,1.813333660329689
38,25,1.9032089224833215
38,26,1.9364080692157406
38,27,1.7751095581245144
38,28,0
38,29,0
38,30,0
38,31,0
38,32,0
38,33,0
38,34,0
38,35,0
38,36,0
38,37,1.7122643457398228
38,38,1.3834446907400026
38,39,0
38,40,0
38,41,0
38,42,0
38,43,0
38,44,0
38,45,0
38,46,0
38,47,0
38,48,0
38,49,0
39,0,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,1.6699420508457563
39,6,1.5148340262173017
39,7,0
39,8,0
39,9,0
39,10,0
39,11,0
39,12,1.393242959507596
39,13,1.8017995536038731
39,14,1.6164524295304068
39,15,1.7118875680077106
39,16,1.812119978376511
39,17,1.7675735008672502
39,18,0
39,19,0
39,20,0
39,21,1.8601745461137993
39,22,1.769831748770522
39,23,0
39,24,1.8418519300443101
39,25,1.8389061833786142
39,26,1.847120155332755
39,27,0
39,28,0
39,29,0
39,30,0
39,31,0
39,32,0
39,33,0
39,34,0
39,35,1.806815253288497
39,36,1.797990539150051
39,37,0
39,38,0
39,39,0
39,40,0
39,41,0
39,42,0
39,43,0
39,44,0
39,45,0
39,46,0
39,47,0
39,48,1.785336275491766
39,49,1.8351621439734442
40,0,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,1.2097151252545784
40,6,1.796560653586338
40,7,1.6617766305430037
40,8,0
40,9,0
40,10,0
40,11,0
40,12,0
40,13,0
40,14,0
40,15,0
40,16,1.9274319044741666
40,17,1.9502144257236118
40,18,1.7391801834876075
40,19,0
40,20,0
40,21,0
40,22,0
40,23,0
40,24,1.7299711539822
40,25,1.745587091603023
40,26,1.8388365856494955
40,27,0
40,28,0
40,29,0
40,30,0
40,31,1.3667780240733363
40,32,0
40,33,0
40,34,0
40,35,1.6947330773185787
40,36,0
40,37,0
40,38,0
40,39,0
40,40,0
40,41,0
40,42,0
40,43,0
40,44,0
40,45,0
40,46,0
40,47,0
40,48,1.8421444680898225
40,49,1.7057739110408736
41,0,0
41,1,0
41,2,0
41,3,0
41,4,0
41,5,1.5732893597490072
41,6,1.7394426598991193
41,7,0
41,8,0
41,9,0
41,10,0
41,11,0
41,12,0
41,13,0
41,14,0
41,15,1.796959359891565
41,16,1.9123292423268201
41,17,1.8826932099933218
41,18,1.5961640137776003
41,19,1.619960077045857
41,20,1.6967166652101766
41,21,0
41,22,0
41,23,0
41,24,1.5503058583263527
41,25,1.915710465115323
41,26,1.8196744794234347
41,27,1.8002344329120556
41,28,0
41,29,0
41,30,0
41,31,1.7860852060497154
41,32,1.8340133749154164
41,33,0
41,34,0
41,35,0
41,36,0
41,37,0
41,38,0
41,39,0
41,40,0
41,41,0
41,42,0
41,43,0
41,44,0
41,45,0
41,46,0
41,47,0
41,48,0
41,49,0
42,0,0
42,1,0
42,2,1.7147960783514582
42,3,1.7951134104920676
42,4,0
42,5,0
42,6,0
42,7,0
42,8,0
42,9,0
42,10,0
42,11,0
42,12,0
42,13,0
42,14,0
42,15,1.785292606531314
42,16,1.8800112242342129
42,17,1.817594104672555
42,18,0
42,19,1.8291518822471133
42,20,1.851942096499046
42,21,0
42,22,0
42,23,0
42,24,0
42,25,0
42,26,0
42,27,0
42,28,0
42,29,0
42,30,0
42,31,0
42,32,0
42,33,0
42,34,0
42,35,0
42,36,0
42,37,0
42,38,0
42,39,0
42,40,0
42,41,0
42,42,0
42,43,0
42,44,0
42,45,0
42,46,0
42,47,0
42,48,0
42,49,1.6563309023307502
43,0,0
43,1,0
43,2,1.8343035493535849
43,3,1.8013315948697892
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
43,10,0
43,11,0
43,12,0
43,13,0
43,14,1.8446249771668597
43,15,1.7668514306599348
43,16,1.7124256366806634
43,17,0
43,18,0
43,19,1.82625421382898
43,20,1.778973055599762
43,21,0
43,22,0
43,23,0
43,24,0
43,25,0
43,26,0
43,27,0
43,28,0
43,29,0
43,30,0
43,31,0
43,32,0
43,33,0
43,34,0
43,35,0
43,36,0
43,37,0
43,38,0
43,39,0
43,40,0
43,41,0
43,42,0
43,43,0
43,44,0
43,45,0
43,46,0
43,47,0
43,48,0
43,49,1.3834446907400026
44,0,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,0
44,7,0
44,8,0
44,9,0
44,10,1.2097151252545784
44,11,1.6180162356448649
44,12,0
44,13,0
44,14,1.9087153147438618
44,15,1.7891744278497985
44,16,0
44,17,0
44,18,0
44,19,1.8763626406636909
44,20,1.9100930446391757
44,21,0
44,22,0
44,23,0
44,24,0
44,25,1.6032500289364338
44,26,1.7084553472761972
44,27,0
44,28,0
44,29,0
44,30,0
44,31,0
44,32,0
44,33,0
44,34,0
44,35,0
44,36,0
44,37,0
44,38,0
44,39,0
44,40,0
44,41,0
44,42,0
44,43,0
44,44,0
44,45,0
44,46,0
44,47,0
44,48,0
44,49,0
45,0,0
45,1,0
45,2,0
45,3,0
45,4,0
45,5,0
45,6,0
45,7,0
45,8,0
45,9,0
45,10,1.3667780240733363
45,11,1.9014128952030123
45,12,0
45,13,1.7003054296718452
45,14,1.8497320630899743
45,15,0
45,16,0
45,17,0
45,18,0
45,19,1.769329531319929
45,20,1.6204288796214366
45,21,0
45,22,0
45,23,0
45,24,0
45,25,1.4613673401951015
45,26,1.769403919166918
45,27,0
45,28,0
45,29,0
45,30,0
45,31,0
45,32,0
45,33,0
45,34,0
45,35,0
45,36,0
45,37,0
45,38,0
45,39,0
45,40,0
45,41,0
45,42,0
45,43,0
45,44,0
45,45,0
45,46,0
45,47,0
45,48,0
45,49,0
46,0,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,0
46,6,0
46,7,0
46,8,0
46,9,0
46,10,0
46,11,1.5001113574066705
46,12,0
46,13,0
46,14,0
46,15,0
46,16,0
46,17,0
46,18,0
46,19,1.798065656290061
46,20,0
46,21,0
46,22,0
46,23,0
46,24,0
46,25,0
46,26,1.6275703839015645
46,27,0
46,28,0
46,29,0
46,30,0
46,31,0
46,32,0
46,33,0
46,34,0
46,35,0
46,36,0
46,37,0
46,38,0
46,39,0
46,40,0
46,41,0
46,42,0
46,43,0
46,44,0
46,45,0
46,46,0
46,47,0
46,48,0
46,49,0
47,0,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,0
47,7,0
47,8,0
47,9,0
47,10,0
47,11,0
47,12,0
47,13,0
47,14,0
47,15,0
47,16,0
47,17,0
47,18,0
47,19,1.6643089214851812
47,20,0
47,21,0
47,22,0
47,23,0
47,24,0
47,25,0
47,26,0
47,27,0
47,28,0
47,29,0
47,30,0
47,31,0
47,32,0
47,33,0
47,34,0
47,35,0
47,36,0
47,37,0
47,38,0
47,39,0
47,40,0
47,41,0
47,42,0
47,43,0
47,44,0
47,45,0
47,46,0
47,47,0
47,48,0
47,49,0
48,0,0
48,1,0
48,2,0
48,3,0
48,4,0
48,5,0
48,6,0
48,7,0
48,8,1.735881706668195
48,9,1.7384810118927252
48,10,0
48,11,0
48,12,0
48,13,0
48,14,0
48,15,0
48,16,0
48,17,0
48,18,0
48,19,0
48,20,0
48,21,0
48,22,0
48,23,0
48,24,0
48,25,0
48,26,0
48,27,0
48,28,0
48,29,0
48,30,0
48,31,0
48,32,0
48,33,0
48,34,0
48,35,0
48,36,0
48,37,0
48,38,0
48,39,0
48,40,0
48,41,0
48,42,0
48,43,0
48,44,0
48,45,0
48,46,0
48,47,0
48,48,0
48,49,0
49,0,0
49,1,0
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,0
49,8,1.9005733264119804
49,9,1.6502636879068546
49,10,0
49,11,0
49,12,0
49,13,0
49,14,0
49,15,0
49,16,0
49,17,0
49,18,0
49,19,0
49,20,0
49,21,0
49,22,0
49,23,1.808234815696681
49,24,1.4418839652317628
49,25,0
49,26,0
49,27,0
49,28,0
49,29,0
49,30,0
49,31,0
49,32,0
49,33,0
49,34,0
49,35,0
49,36,0
49,37,0
49,38,0
49,39,0
49,40,0
49,41,0
49,42,0
49,43,0
49,44,0
49,45,0
49,46,0
49,47,0
49,48,0
49,49,0
